ImageNumber,ObjectNumber,FileName_DNA,FileName_GFP,PathName_DNA,PathName_GFP,Intensity_IntegratedIntensity_GFP,Intensity_MeanIntensity_GFP,Intensity_StdIntensity_GFP,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
2,13,02--C01.tif,02--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,10.850507359951735,0.001978936231980984,0.00025920838260702324,32.467262447565204,62.72223235455043,19.80558088637607,13
2,14,02--C01.tif,02--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,5.913847560994327,0.0021395975256853573,0.00037042141926144095,34.41316931982634,3.8201881331403764,22.299204052098407,14
2,15,02--C01.tif,02--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,0.6550087737850845,0.001555840317779298,7.45810228763958e-05,71.93111638954869,69.0166270783848,17.299287410926365,15
2,16,02--C01.tif,02--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,18.537605857942253,0.002603596328362676,0.0005260997014185098,12.708426966292135,21.199157303370786,27.664747191011237,16
2,17,02--C01.tif,02--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,29.524345762562007,0.001686912682125586,0.00020121053148511233,36.088961261570105,38.44812021483259,29.737687121471833,17
2,18,02--C01.tif,02--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,6.268314639572054,0.0022515497986968585,0.00037233667123000964,19.083692528735632,55.736350574712645,23.52227011494253,18
2,19,02--C01.tif,02--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,5.53821621905081,0.0016146402970993615,7.145543636454666e-05,65.82827988338192,59.28279883381924,24.76997084548105,19
2,20,02--C01.tif,02--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,2.3362935830373317,0.0016224260993314803,0.0001051196072195207,45.4625,70.56041666666667,25.31111111111111,20
2,21,02--C01.tif,02--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,28.34627297730185,0.002092593605293212,0.00042900822564653925,9.952975047984644,44.38838033367784,53.519489148088,21
2,22,02--C01.tif,02--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,2.76575875421986,0.0016269169142469765,8.872992920168978e-05,46.45,56.03823529411765,22.816470588235294,22
